poly,poly-href,col-list,col-list-href,CollegeName,CollegeCategory,ApprovedBy,CollegeCode,EstablishedYear,CollegeType,InstitutionType,Address,PinCode,Location,District,ContactNumber1,ContactNumber2,Courses,pagination,pagination-href
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Government Polytechnic College, Krishanagiri, Krishnagiri","http://www.colleges-in-tamilnadu.com/colleges/1156/Government-Polytechnic-College.html","Government Polytechnic College","Polytechnic","AICTE","110","1979","Co-Education","Government","Government Polytechnic College, Krishnagiri

Krishnagiri","635 001","Krishanagiri","Krishnagiri","233 867","null","[{""Courses"":""» Dip. in - Computer Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""}]","G","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/G/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Annai College of Polytechnic, Kumbakonam, Thanjavur","http://www.colleges-in-tamilnadu.com/colleges/1100/Annai-College-of-Polytechnic.html","Annai College of Polytechnic","Polytechnic","null","758","2008","Co-Education","Self Finance","Annai College of Polytechnic

Kovilacheri

Kovilacheri

Kumbakonam","612 503","Kumbakonam","Thanjavur","null","null","[{""Courses"":""» Dip. in - Civil Engineering""},{""Courses"":""» Dip. in - Computer Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""}]","A","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/A/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","S.R.I. Polytechnic College, Vandavasi, Tiruvanamalai","http://www.colleges-in-tamilnadu.com/colleges/1309/S-R-I-Polytechnic-College.html","S.R.I. Polytechnic College","Polytechnic","AICTE","547","1998","Co-Education","Self Finance","S.R.I. Polytechnic College

Birudur Village

Vandavasi","604 408","Vandavasi","Tiruvanamalai","null","null","[{""Courses"":""» Dip. in - Computer Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""}]","S","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/S/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Adhiyamaan Polytechnic College, Hosur, Dharmapuri","http://www.colleges-in-tamilnadu.com/colleges/1094/Adhiyamaan-Polytechnic-College.html","Adhiyamaan Polytechnic College","Polytechnic","AICTE","382","1995","Co-Education","Self Finance","Adhiyamaan Polytechnic College

Dr. MGR Nagar

Hosur","635 109","Hosur","Dharmapuri","null","null","[{""Courses"":""» Dip. in - Civil Engineering""},{""Courses"":""» Dip. in - Computer Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Information Technology""},{""Courses"":""» Dip. in - Mechanical Engineering""}]","A","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/A/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Government Technical Training Centre, Chennai","http://www.colleges-in-tamilnadu.com/colleges/1161/Government-Technical-Training-Centre.html","Government Technical Training Centre","Polytechnic","AICTE","null","null","Co-Education","Government","Government Technical Training Centre

Chennai","600 032","Chennai","Chennai","null","null","[{""Courses"":""» Dip. in - Mechanical Engineering (Refrigeration and Ac)""},{""Courses"":""» Dip. in - Mechanical Engineering (Tool and Die Design)""},{""Courses"":""» Post Dip. in - Die and Tool Design""}]","G","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/G/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Ranipet Institute of Technology, Walaja, Vellore","http://www.colleges-in-tamilnadu.com/colleges/1290/Ranipet-Institute-of-Technology.html","Ranipet Institute of Technology","Polytechnic","AICTE","388","1995","Co-Education","Self Finance","Ranipet Institute of Technology

Thenkadapanthangal

Walaja","632 513","Walaja","Vellore","null","null","[{""Courses"":""» Dip. in - Civil Engineering""},{""Courses"":""» Dip. in - Computer Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""}]","R","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/R/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Chamber of Commerce Manali Ramakrishna Polytechnic College, Thanjavur","http://www.colleges-in-tamilnadu.com/colleges/1127/Chamber-of-Commerce-Manali-Ramakrishna-Polytechnic-College.html","Chamber of Commerce Manali Ramakrishna Polytechnic College","Polytechnic","AICTE","334","1984","Co-Education","Self Finance","Chamber of Commerce Manali Ramakrishna Polytechnic College

Kuruvadi

Ramapuram

Thanjavur","613 003","Thanjavur","Thanjavur","null","null","[{""Courses"":""» Dip. in - Civil Engineering""},{""Courses"":""» Dip. in - Computer Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Information Technology""},{""Courses"":""» Dip. in - Mechanical Engineering""}]","C","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/C/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","R.V.S. Polytechnic College, Dindigul","http://www.colleges-in-tamilnadu.com/colleges/1280/R-V-S-Polytechnic-College.html","R.V.S. Polytechnic College","Polytechnic","AICTE","null","1984","Co-Education","Self Finance","R.V.S. Polytechnic College,

R.V.S. Nagar,

Dindigul","624 005","Dindigul","Dindigul","04551 - 227 229","04551 - 227 230","[{""Courses"":""» Dip. in - Civil Engineering""},{""Courses"":""» Dip. in - Computer Technology""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""},{""Courses"":""» Dip. in - Textile Technology""}]","R","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/R/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","M.I.T Polytechnic College, Mettur, Salem","http://www.colleges-in-tamilnadu.com/colleges/1217/M-I-T-Polytechnic-College.html","M.I.T Polytechnic College","Polytechnic","null","788","2008","Co-Education","Self Finance","M.I.T Polytechnic College

Cauvery Cross

Navapatty

Mettur","636 452","Mettur","Salem","null","null","[{""Courses"":""» Dip. in - Automobile Engineering""},{""Courses"":""» Dip. in - Civil Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""}]","M","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/M/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Samuel Polytechnic College, Vaigaikulam, Tuticorin","http://www.colleges-in-tamilnadu.com/colleges/1315/Samuel-Polytechnic-College.html","Samuel Polytechnic College","Polytechnic","AICTE","560","1998","Co-Education","Self Finance","Samuel Polytechnic College

Thoothukudi - Tirunelveli Road

Mudivaithenal

Vaigaikulam","628 102","Vaigaikulam","Tuticorin","null","null","[{""Courses"":""» Dip. in - Civil Engineering""},{""Courses"":""» Dip. in - Computer Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""}]","S","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/S/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","C.P.C.L Polytechnic College, Chennai","http://www.colleges-in-tamilnadu.com/colleges/1124/C-P-C-L-Polytechnic-College.html","C.P.C.L Polytechnic College","Polytechnic","AICTE","374","1989","Co-Education","Self Finance","C.P.C.L Polytechnic College

Cpcl Factory Site

Manali

Chennai","600 068","Chennai","Chennai","null","null","[{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""},{""Courses"":""» Dip. in - Petrochemical Engineering""}]","C","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/C/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Shree Venkateshwara Hi Tech Polytechnic College, Gobi, Erode","http://www.colleges-in-tamilnadu.com/colleges/1325/Shree-Venkateshwara-Hi-Tech-Polytechnic-College.html","Shree Venkateshwara Hi Tech Polytechnic College","Polytechnic","null","816","2008","Co-Education","Self Finance","Shree Venkateshwara Hi Tech Polytechnic College

Sri Kalaivani Nagar

Erode - Gobi Main Road

Gobi","638 455","Gobi","Erode","null","null","[{""Courses"":""» Dip. in - Civil Engineering""},{""Courses"":""» Dip. in - Computer Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""}]","S","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/S/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Chanddy Polytechnic College, Tuticorin","http://www.colleges-in-tamilnadu.com/colleges/1128/Chanddy-Polytechnic-College.html","Chanddy Polytechnic College","Polytechnic","AICTE","573","2005","Co-Education","Self Finance","Chanddy Polytechnic College

Chandynagar

Athiramapatty Panchayat

Mullakkadu (P.O)

Tuticorin.","628 005","Tuticorin","Tuticorin","null","null","[{""Courses"":""» Dip. in - Automobile Engineering""},{""Courses"":""» Dip. in - Civil Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Marine Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""}]","C","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/C/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Government Polytechnic College, Coimbatore","http://www.colleges-in-tamilnadu.com/colleges/1155/Government-Polytechnic-College.html","Government Polytechnic College","Polytechnic","AICTE","111","1947","Co-Education","Government","Government Polytechnic College, Coimbatore

Avinashi Road

Civil Aerodrome Post

Aerodrome

Coimbatore","641 014","Coimbatore","Coimbatore","2573 218","2595 218","[{""Courses"":""» Dip. in - Civil Engineering""},{""Courses"":""» Dip. in - Computer Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""},{""Courses"":""» Dip. in - Production Engineering""},{""Courses"":""» Post Dip. in - Automobile Engineering""}]","G","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/G/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Sri Sowdambika Polytechnic College, Aruppukottai, Virudhunagar","http://www.colleges-in-tamilnadu.com/colleges/1367/Sri-Sowdambika-Polytechnic-College.html","Sri Sowdambika Polytechnic College","Polytechnic","AICTE","350","1984","Co-Education","Self Finance","Sri Sowdambika Polytechnic College

Thiruchuli Road

Chockalingapuram

Aruppukkottai","626 101","Aruppukottai","Virudhunagar","null","null","[{""Courses"":""» Dip. in - Civil Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Information Technology""},{""Courses"":""» Dip. in - Mechanical Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering (Refrigeration and Ac)""},{""Courses"":""» Dip. in - Mechatronics Engineering""},{""Courses"":""» Dip. in - Textile Technology""}]","S","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/S/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","M.A.R. Polytechnic College, Viralimalai, Pudukottai","http://www.colleges-in-tamilnadu.com/colleges/1215/M-A-R-Polytechnic-College.html","M.A.R. Polytechnic College","Polytechnic","AICTE","575","2005","Co-Education","Self Finance","M.A.R. Polytechnic College

Trichy-Viralimalai Main Road

Boothakudi Village

Illuppur Taluk

Viralimalai","621 316","Viralimalai","Pudukottai","null","null","[{""Courses"":""» Dip. in - Automobile Engineering""},{""Courses"":""» Dip. in - Civil Engineering""},{""Courses"":""» Dip. in - Computer Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""}]","M","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/M/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Thangam Muthu Polytechnic College, Periyakulam, Theni","http://www.colleges-in-tamilnadu.com/colleges/1405/Thangam-Muthu-Polytechnic-College.html","Thangam Muthu Polytechnic College","Polytechnic","AICTE","343","1984","Co-Education","Self Finance","Thangam Muthu Polytechnic College

Madurai Main Road

Velnagar

Endapuli Kamatchipuram

Periyakulam","625 604","Periyakulam","Theni","null","null","[{""Courses"":""» Dip. in - Automobile Engineering""},{""Courses"":""» Dip. in - Computer Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering (Tool and Die Design)""}]","T","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/T/Polytechnic-Colleges-in-TamilNadu.html"
"Polytechnic Colleges","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/Polytechnic-Colleges-in-TamilNadu.html","Erode Institute of Chemical Technology Polytechnic College, Avinashi, Coimbatore","http://www.colleges-in-tamilnadu.com/colleges/1146/Erode-Institute-of-Chemical-Technology-Polytechnic-College.html","Erode Institute of Chemical Technology Polytechnic College","Polytechnic","AICTE","321","1983","Co-Education","Self Finance","Erode Institute of Chemical Technology Polytechnic College

Uthukuli Road

Nadupatti Post

Vijayamangalam (Via)

Avinashi","638 056","Avinashi","Coimbatore","null","null","[{""Courses"":""» Dip. in - Apparel Technology""},{""Courses"":""» Dip. in - Automobile Engineering""},{""Courses"":""» Dip. in - Chemical Engineering""},{""Courses"":""» Dip. in - Computer Engineering""},{""Courses"":""» Dip. in - Electrical and Electronics Engineering""},{""Courses"":""» Dip. in - Electronics and Communication Engineering""},{""Courses"":""» Dip. in - Mechanical Engineering""},{""Courses"":""» Dip. in - Petrochemical Engineering""},{""Courses"":""» Dip. in - Textile Processing""}]","E","http://www.colleges-in-tamilnadu.com/Polytechnic-Colleges/E/Polytechnic-Colleges-in-TamilNadu.html"
